"1","The food and service is SO not worth the price!\n\nThere was a line when we went, and that moved quickly, which was nice.  That was the last upside to our visit.  After we were seated, it took 10 minutes for anybody to come by with water.  And then it took another 10 minutes for our surly waitress to ask us if we wanted anything.  Ummm, yes, that's sort of why we're here, right??\n\nSo among three of us, we ordered french toast and a breakfast burrito.  The breakfast burrito was just ok, and the $12 french toast came with a slice and a half of bread.\n\nSo after 75 minute breakfast that should have been around a half an hour, our wallets were FORTY FIVE dollars lighter and we were still hungry.  Don't bother with this joint!!"
"2","Happened upon this place with a friend and we stopped in with hungry bellies. Yum! We had mixed kabob and a beef dish and 2 lemonades... Delicious! We will definitely be back again."
"1","I got the all you can eat spare ribs and chicken.  I tried a chicken leg first and all I could taste was smoke.  The leg and thigh weren't that bad despite the heavy smoke.  The breast was dry.\n\nNext I tried the ribs.  They were tender,but for some reason they tasted like sausage.  Maybe they were smoked with sausage.\n\nThe baked beans were pretty good.  They had a hint heat, which is good.\n\nThe coleslaw is what hurt.  I could taste apple and it is vinegar based I believe, which I like, but it looked and tasted old. \n\nBottom line is I've had better BBQ in the Madison area."
"2","Excellent food and service. You can check out their menu in the picture's section on this page and visit and Like their new facebook page! \n\nhttp://www.facebook.com/pages/Blossom-Asian-Cuisine/116172298411131"
"1","When I started my policy a little over one year ago, this office would bend over backwards to help me in any way possible. Now that I'm a policyholder, I can't get them to call me back in the same week.\n\nI've been really lucky to have only had to call for quotes during the past year, because I can only imagine how long it would take me to file a claim from start to finish. Save yourself some frustration and go through a different agent, this one is worthless."
"2","As a local, it is imperative to find a cheap way to have a good time in Vegas. Most of the time, I find Vegas to be overpriced, which is obviously due to the influx of tourists here from other places. My boyfriend and I decided to do a staycation, and we chose Luxor because of its good price as an online deal. When we went to check in,  Marilyn, the lady at the front desk, made fluid conversation and upgraded us to a phenomenal room with a later check-in time because we were locals. We paid $50 for a suite with a living room, kitchen, humongous bathroom,  a view of the pool, and King size bed. We were also given a coupon book that helped us enjoy our stay even more-- $20 off Jabbawockeez tickets with a free t-shirt. The restaurants were moderately priced, and we were in a prime location of walking distance between the Mandalay Bay, Excalibur, and New York New York.\nAll in all, we had a wonderful time and will definitely be returning."
"2","This is one of my absolute favorite places to eat.  I'm here about 2 times a week.  Not one bad meal yet. Breakfast,  dinner, pastries even the iced tea is great."
"2","Fabulous food, ambiance, staff.... Love this place...."
"2","The service here was excellent! The two ladies who were working made sure I found the right size and fit, and there was a sale on some scrubs so I ended up going with those ones. I love what I bought! I will definitely be shopping here in the future. They have a great selection."
"1","Worst McDonald's ever. Full of drunk people off the strip. Bums hang around inside and outside the restaurant. Hookers and pimps hang out there. The employees are loud and ghetto and very unprofessional. Go to the nicer McDonald's by Planet Hollywood instead."
"2","I've been to many all you can eat sushi's, and by far this was a great experience. I loved the bar like atmosphere, and small exclusive feeling. Only downside were their rolls which I knew after inspecting were a death trick when it comes to all you can eat. Massive amounts of fake crab meat and rice to help fill the empty void I created through starvation all day.  However everything else besides the rolls, sushi wise, were worth ordering... Shrimp tampura on the other hand was extremely salty."
"2","Wow! That's all I have to say, iv eaten at dozens of sushi places and I was really blown away by this place. Service was excellent, fish \""salmon sashimi\"" was very fresh! I definitely will be coming back to this place and recommend it to anyone."
"1","Went here with a big group and were seated right away. The service was good. I would give the service 4.5 stars. The sushi was sub-par. The nigiri had very thin slices of fish and way too much rice. Every roll I ordered was drenched in sauce, perhaps to mask that the fish isn't very fresh. Again, waaaaaay too much rice! I feel like they want to stuff you with rice so you don't order so much for AYCE. I don't know why there are such fabulous reviews about this place. Perhaps because others haven't tried Goyemon or Yama or Sushimon. For those sushi connoisseurs please skip this place unless you have a hankering for a lot of sushi rice."
"2","Wow, this might be the best crepes I've ever had. I had the cannoli crepe, and it was amazing. A definite must try."
"1","I've been here several times and always recommended this steak house to fellow coworkers and clients because I love Michael Mina restaurants. The quality of food and service has dwindled over the years but it was always a top choice when looking for a steakhouse for dinner (if you know what to order). I know people always say this, but I have been in the restaurant and hospitality industry - IN VEGAS for years and appreciate food, but most importantly, hospitality. \n\nI am sad that I have to give such a negative review about Stripsteak but here goes...\n\nOn a recent visit, a couple of friends and I went for a late snack around 9:45pm (they serve til 10:30pm). We decided to sit at the bar and ordered a couple cocktails and requested menus for appetizers. The bartender told us he would have to check to see if the kitchen was still serving food, which is fine. So he went back to the kitchen and we jokingly laughed amongst ourselves about how it's just our luck and that this \""sucks for us\"". Then another bartender quickly came over and told us that they are doing US a favor by checking to see if the kitchen was open to serve food and that they don't have to serve us. Then it just got awkward. We didn't know where this guy came from and why he was talking to us like that. Maybe he thought we were talking about the restaurant and misunderstood? Either way, I would never speak to a guest like that! We kind of paused in shock, thinking he would laugh and say, \""Just kidding!\"". We told him that we were going to spare him the favor and didn't want to be served anymore and just left. \n\nI will never be back and I will make sure that my colleagues and guests do the same. Just go to Craftsteak at MGM instead. Amazing food and great service guaranteed to not drive you away!"
"2","I went for Spa week and loved this place! Unfortunately, I did not bring a swimsuit , but I could have easily spent all day here enjoying their facilities. There is also a cafe with sandwiches and salads ( about $15 price point). Will be back for sure."
"2","Burgers were good and cooked to our liking. It was interesting to try new flavors on a burger. The BBQ burger happens to be the traditional burger (no bbq sauce added). \n\nCustomer service was OK. I had coffee to drink but it tasted as if it were sitting in the pot for hours."
"1","I never thought I would complain after seeing Outkast in person at Body English, but that's just about the only thing that saved this place from a One-star rating. I missed the days when it was called \""Baby's\"", but that no longer exists and we have this over hyped place called Body English. \n\nThe one and only reason I decided to come here was because I got an email from their club manager Chad stating that we were put on the guest list. On the email, it clearly stated that ladies get in free and guys get reduced admission of $20. To cut the long story short, it took about 45mins to by pass the line and $90 out of my wallet to get my gf and I into this place. The drinks were Vegas standard $10-$15 per drink, and of course you never get a buzz off those things.\n\nThe music was some old and new school hip hop. I was expecting a few tracks of progressive house/trance, but that never happened. Since it was a surprise appearance by Outkast, they had to stick to the theme of hip hop. So overall, I would rate the music very average compared to most clubs.\n\nThe club's sound system was good. They really noise proofed the room and had the speakers setup all at the right angles to keep the bass thumping hard directly on the dance floor. Your drinks would vibrate if you stand at just the right spots. \n\nThe clientele at this place was weak. I would say they featured more of a early 20's female crowd. I am not sure if they were trying to save money on go go dancers, but on Sundays they want girls to dress up as school girls but they look beat as hell. I saw a 300 lb chick with a school girl skirt that fit around her belly, and some Pokemon looking chick that was licking a lollipop.. uh yea.. no thanks. There were no fine females here. Guys, look elsewhere.\n\nLastly, the most disappointing part of Body English all around had to be management. They should send a spy out to XS, Tryst and Tao to see how things are done. There is absolutely no guestlist/VIP line. The line is basically a crowd around the front door. The promoters/bouncers let anything in a skirt in. I completely understand that bottle service takes presidence since they are well paying customers, but the whole 10 females to one guy policy is going put this place under. I mean at least get some real females in this place. Say no to a few chubby ones here and there.. for goodness sakes!"
"1","Meh.  Sorry to be a hater, but I've eaten here several times, always expecting the food here to wow me, and I always leave somewhat dissatisfied.  I like the concept of Pita Jungle- fresh, healthy, Middle-Eastern influenced.  But there's just something in the execution of their dishes that doesn't seem to jive with my palate.  I always leave wanting more flavor from the food, and to eat something a little more authentically Middle Eastern I guess.  The last time I ate here was for breakfast, and the omelet I had, while humongous, didn't really satisfy my taste buds, while the coffee that was served was super bitter, even after drowning it in cream and sugar."
"1","The food overall is average, nothing special, but the Sunday Brunch is small, good quality, and reasonably priced. We go there during the winter when it is nice time to sit outside on the patio."
"1","The dessert is not as good as i through...it just got the wow factor when they first came, however it is too sweet to finish the whole ice cream even thou that's the only thing we order.....\nBut the pizza from another table look nice, maybe I'll have that next time!"
"1","Made me super SICK!! Total waste of my 20 bucks, I ordered a Grilled Chicken Caesar Salad and Over priced Tiramisu. It looked nice but once I started to investigate they sent me COLD FRIED CHICKEN OLD, SOGGY LETTUCE and SPOILED salad dressing (smelled disgusting). As far as the Tiramisu goes I took one bite and was disgusted. Tasted Old and Not like its suppose to. No one gave me a RECEIPT  so i'm stuck what to do... I ended up (trying) to eat half of it but felt sick after and now I've been SICK ALL DAY!!  Waiting for a call back from manger due to they have no mangers on duty... Waiting to see what happens. But I WOULD NOT RECOMMEND!!!"
"1","The food was better when this market first opened at the food court.  Now, it's just ok.  To be honest, wouldnt drive out of my way to come to this food court."
"2","This was my first BJ's experience and I fell in love. I have since been to many others and I love their beer.  But back to this one, the location is super sweet! Its a big reason I love this Brewery being next to the mall made it perfect. Let me explain...\n\nOk so it was Christmas time and I went out to visit my sister and I still need to get some presents. So my sisters boyfriend took me to this mall and he said we need to stop here first. I was like well ok I guess, and man oh man am I glad we did. It made shopping so amazing (I hate to go shopping during this time period as should anyone) it quickly became my favorite way to shop... slightly drunk! :)\n\nSo as amazing as the shopping experience was I was very glad to have had a chance to discover one of my favorite beers Tatonka Stout."
"1","I stared at a row of empty tables that needed to be bused for 35 mins as I stood in line waiting for a table. When I finally sat down, I was told that they were out of eel and out of GINGER! The food is mediocre and very not worth the wait.  The hosts could work on their attitudes also. The oyster place in the same hotel is a better choice."
"1","SumoMaya has such a cool atmosphere that I was ready to love it, but service and food fell so short of mediocre. I definitely would not come back here for a meal but probably enjoying some cocktails would be fine.\n\nThe service issues started when I first arrived, 15 minutes early for a noon reservation. The restaurant was pretty empty, but there were a lot of servers, and I requested a table on the patio which has all of 4 other people. I waited for everyone else to arrive and then at noon we asked to be seated. The hostess said she just seated someone out there (nope, still 4 people) so she had to wait a little before seating us. 10 minutes later we asked to be seated again and she said if we sat inside then she could seat us immediately, so we agreed to just sitting inside. We each ordered an entree but everything came out separately. And by separately I mean 5-6 minutes apart. I get bringing food out when it's ready if people are sharing dishes, but each person ordered their own meal (salad...not shareable food) and I go out to eat so I can eat with other people. If I wanted to eat my meal by myself, I would stay home. \n\nThen the food just wasn't very good. I got the vegetarian chopped salad (one of the very few vegetarian options available) and I just did not like it - the greens were a little too hard, the mushrooms has a bad rubbery texture, and the smoke flavor was just awful."
"1","Food was good .. Service was terrible. We waited almost an hour for our food then another 20 for our check. Will not be back ."
"1","Blueberry hill in green valley used to be my favorite breakfast spot. I ate breakfast there every Saturday and Sunday for about 8 years straight. The help was impeccable. Maria and the other servers were fantastic and amy and Craig at the bar were the greatest. Steve was the previous owner and was great and ran a great establishment. The prices have since gone up very high and the quality has tanked terribly with new ownership. I feel great for all the great staff they have because all of the regulars have stopped coming. This place is a dump now and is terrible. Used to be the best in town and is a tragedy. The new owners are terrible and business will suffer because of this."
"1","Carnival World Buffet is about par for course on a low-end casino buffet, but very large and with lots of food, and insanely overpriced. Wait in line for an exceptionally slow and poorly designed kiosk to charge you $20 per person for a buffet, plus tip. The kiosk prompts you for 15 or 20% tip, which is more than what you traditionally pay at a self-service buffet, and there is no option to tip a more conventional 10%.\n\nFor your $25 total, you can browse stations ranging from mediocre pizza to burgers to Chinese food. Some of the items are good, particularly the burgers, but for the most part, everything here is only a step or two above fast food, if that. The Mexican food, for example, had quesadillas that I think had American cheese in them with guacamole that consisted almost entirely of sour cream. And breakfast food, curiously, is dispersed across the buffet: waffles might be with the burgers, but eggs are probably next to the Chinese food.\n\nYou might be wondering why I checked in twice here. Did I mention you're a captive audience at the Rio? It's off-strip, so unless you want to take a cab somewhere, you're hosed. And I was with a group.\n\nThe bottom line is, you're paying $25 for $4 worth of crappy food with an outrageous gratuity for someone who only brings you silverware and a soft drink (alcohol is at a station only)."
"2","Wonderful place. We moved from Hawaii and really miss Vietnamese cuisine. Summer rolls were just like those we got back in Hawaii. The pho and the bun were just as good or better than what we are used to. Will make this a monthly lunch go to place."
"2","I have ordered and received very special high end Baldwin Hardware and bathroom hardware and the service is amazing. Ask for Michael"
"2","1. \""Traffic Jam\"" is best sandwich I've ever had (And i hate sandwiches).\n2. Great bread to meat to vegi ratio.\n3. Decent price"
"1","Holy Atomic Pile of Sh!t Batman!!!!\nThis stuff sucks.... Like the previous reviewer I got sucked in by the commercials. Plus they were the only ones open at 9:50PM for delivery. Else we would have done Barro's Pizza, which by the way is awesome!\n\nYes the website makes the process look cool but it is 2010 and I know high school kids with flashplayer skills that can do the same thing.\n\nOn to the food review!\n\nWe ordered a thin crust cali bacon chicken ranch pizza with mild chicken wings, cheesy bread, and that chocolate crunch cake thingy. \n\nThe Pizza and Bread... Tasted like they put tons of salt on it. I was hoping that the additional green peppers, onioins, and mushroom would give it some flavor but I would not  have noticed they were there if I did not order it. The crust was all right but how do you screw up a thin-crust? Let's not hold them to that though...\n\nThe cheesy bread was cheesy, crappy, and salty all rolled into one. \n\nThe chicken wings were not as cooked as I would have liked which made it even more gross.  There was a lot of skin on them. GROSS GROSS GROSS!!!  I am not sure what kind of sauce they put on it but it looked like watered down ketchup and it just looked plain nasty. It did not look appetizing at all! On a normal day I can throw down a double order of wings with no problem but with this I only ate 2 pieces and said to myself \""what a waste of money.\"" \n\nThe chocolate crunchy thing tasted okay but it was very sweet. I might be diabetic now because of it. \n\nNext time it's late and no one is open for delivery then I will either starve or get my lazy as up and drive somewhere that is open. Considering In-n-Out and Denny's is right down the street from me I definitely wasted my money. \n\nIf you enjoy wasting money on pooh then by all mean go for it.\n\nI would give this place negative stars if I could."
"2","3.5 stars\n\nThe ingredients are all fresh and the multi grain bread is good. I thought it was a little on the pricey side considering the multi grain bread makes it more like a sandwich than a sub."
"2","Really good burgers and fries! Drinks were great as well. We did have to wait about 20 minutes to be seated but it was well worth it!"
"1","The best thing here is the salsa and chips.\n\nI had high hopes for this place, I honestly don't know if it was just me or wtf. I ordered a wet burrito with chicken, no onion, no vegetables, and no salsa. I always point out the vegetables because, I don't like guacamole, I don't like tomatoes, and I don't like cilantro (although it's a herb, pretty much no green on my damn burrito)\n\nService was speedy and staff was friendly yes, but the combinations of enchilada sauce, chicken, frijoles, rice, cheese, and cilantro was not so great. \n\nThe horchata was good too. \n\nOverall I would make sure you are detailed about what not to put in your food."
"2","I have heard good things about this shop.  I had a bad experience at the east side Midas many years ago when the repairman tried to sell me something I did not need.  That was over 20 years ago so I decided to give them another try.   See how long it takes for a bad experience to wear off!  Was it really worth the hard sell to have to wait this long for me to come back?\nBut they did a good job for me.   No hard sell, in fact just the opposite.  When they could have they were polite and helpful.  The man at the front desk was excellent.  He is an example of the sort of professional that I want to help me for maintenance work.\nThey did take longer than they said it would.  It ended up taking twice as long as they first quoted me.  So I was disappointed in that.  Still the time was not terrible for what I had done.\nKeep up the good work.  I will be back."
"1","Met a couple here so we could experience the Friday fish fry. We both found it thru Yelp - neither of us had been here prior. \n\nThe fish was all you can eat but it was so greasy and heavy on the batter that we couldn't really take advantage of that. The chips were sparse, as was the coleslaw. Plenty of fish to go around. \n\nEnjoyed a few Harp's and of course Guinness is on the menu. Waitress was really lacking in service - asked for waters several times, had to chase her down for beers, offered us more fish before we even started on the first.\n\nWe stuck around to hear the band. They were a kick and could actually sing some non-Irish songs! Had some fun and got some good people watching time in (this was just prior to St Paddy's day).\n\nPlace is dark and run down inside. Looks like some folks use this as their starter bar. I can't fathom going there again myself - bar, food or otherwise."
"2","A real authentic Mexican restaurant. When I lived in Vegas this place was the spot to grub down on some good Mexican food. Nopales, tortillas a mano, queso fundido, etc etc the food is great and it taste home made. One of my favorite places I found while living in Las Vegas."
"1","Been here a couple times because it's the closest Thai in my neighborhood. I really wanted to love it, considering it's convenience and lunch specials. The decor is nice and there's a wine list so points for effort. \n\nThe problem is, the food kind of sucks. Everything was bland, regardless of what we ordered. The spicy mint chicken I requested on maximum spice level was more sweet than spicy. Not really a hint of spice at all. The chicken was that rubbery stuff found in Chinese takeout boxes. There was some brown colored rice served alongside with the lunch special and a soup. The rice was sweet, and I left almost all of it on my plate. \n\nThe pad Thai was almost inedible. The chicken curry looked great, but I did not personally try it. From reports, it was pretty bland. After a dinner and lunch trip I can easily say that if you are looking for sugar laden \""Thai\"" food this would be the perfect spot for you-drink some wine to go with it you silly bastards because that's the only way the food will taste good."
"2","We stopped in for their lunch buffet while visiting my sister who lives in Vegas. Great food, great ambience. Friendly, efficient staff. Will definitely go back next time we're in town."
"2","Had some gator, pretty cool. Long wait to sit and the place is so busy that any messes are swept or kicked under the table. For my wife and I to eat, it cost $120 including tip.\nCheesecake was awesome."
"2","Just had their New York Half & Half, the sandwich comes full of pastrami & roast beef on rye.\n\nGood sandwich overall with fries.\n\nHeard they have a good steak too.\n\nI will stop by here again when staying or visiting the Hard Rock Casino."
"2","I love this place! Very clean, organized, and full of friendly and helpful people who are passionate about the store. \n\nThings you'll find here;\n\nFresh juice and coffee bar\nSmokehouse\nWatering hole (yes, draft and bottled Beer!)\nHuge wine selection\nFreshly prepared sushi\nHot and ready to go Pizza\nBreakfast buffet\nSalad Bar \nChocolate store\nBakery\nFresh seafood/poultry/beef\nBulk food section.....\n\nAnd I'm still leaving things out...but, you get the point.\n\nNo wonder the I'm there every other day. I heard rumors they even offer free piggy back rides, though im too shy to ask. It really is a one stop shop. Just be prepared to pay a little more $$ than say Sprouts or Trader Joes. The location makes it super easy to get to aswell, as it's right off Ray and the 101, on the Southeast corner."
"2","I had to get the windshield on my company car replaced at a location near this nail salon. I had 2 hours to kill and the location is a little far from my house or anyone I know to have them come pick me up or kill some time with me, so I walked across the street to Starbucks. Before I made it to get coffee, I came across Perfect Nails. A mani/pedi would waste enough time until my windshield was done so I thought I would pop in and see what the wait would be. It was midday on a Saturday, so figured it may be a while, but they were able to see me right away. \nThis probably the nicest nail salon I've ever been to that isn't a full service salon or spa. The location is decorated very tastefully in neutral colors and recessed lighting. They have flat screens on each wall for guests to watch while getting their services. The pedicure chairs were comfortable and I could figure out the settings on the chair. \nThere was probably 20 nail technicians working there, which explained how I could be seen so quickly where there were already 15 clients getting worked on. My technician was nice, very quiet, and I apologize I don't remember her name. Prior to beginning my pedicure, she placed a disposable plastic liner in the bowl. I thought this was a fantastic idea because it keeps the bowls clean; however, somewhat wasteful. It makes sense for them to be efficient in serving the number of clients they had coming in so they aren't wasting time cleaning the bowls properly. \nShe did a great job doing my pedicure and manicure. She was smart and asked me to pay before she painted my finger nails. Most places ask after and rummage through your purse for you. The spa pedicure and manicure cost $40 which is about the same as any other corner nail salon. Although they weren't that friendly, most employees at any comparable salons have the same demeanor. I was comfortable there and did not worry once about cleanliness, so would definitely recommend this location for discount nail services.  If I find myself in that area again in need of a mani or pedi, I will use them."
"2","A lot of variety. Thai, Chinese, Vietnamese. Their menus are thick. Average about $5.95 - $7.95 for lunch. They like to hide their lunch menu. So you need to ask for it if they don't give it to you. \n\nGood portions for lunch specials. Free soup and dessert even for lunch. But again, sometimes you have to ask for it. In my opinion, best deals for the lunch is their pan fried fish. \n\nCredit card only over $20. But they are pretty flexible about it."
"2","Best I've been to so far\n\nPros:\nGood variety of music \nHuge space\nFloor plan is amazing (because they got so much room)\nIts like a clubbers paradise as soon as you walk in\n\nCons:\nLine is about a mile long if you get there at 10:00-10:30\nA little pricey\nbouncers are pretty up tight (im a guy so thats expected, they're only nice to hot girls)"
"1","I wanted to like this place since I was 3 out 3 from Yelp recommendation. With four hours into dinner I was responsible to find a place for nine of us. They were nice enough to take our reservation. I ordered fish and chips. Sorry it wasn't that good. I remembered way back when my friend asked if my tongue gets spoiled from eating all the good food. I said no because I still enjoy Del Taco and Wendy's. It's not all together true. I'm sure it's not just me but when you tried something so good that becomes your bench mark. You wish you can find something this good and hopefully doesn't cost you an arm and a leg. The best fish and chips I was at Venetian. Fries are so perfected by your McDonalds and Wendy's that it's harder for mom and pop restaurant to follow suit. \n\nTheir chips were fries and they were soft same goes with their fried fish. The fish itself is not flavorful, sigh I wanted to like it so much since I love fish and chips.\n\nFor appetizer we ordered chicken wings and it were good only 8 pieces per plate though.\n\nWe waited almost 40 mins for our food. The waitress was nice and patient even though I was not. She keep asking, \""are there anything else I can get you?\"" and I tell her, \""yes, we like our food\"" I was feeling a bit a pressure since I'm the one bringing all my friends here and I wanted us to be served and fed properly.\n\nI tried my buddy steak and it was cooked well, medium, pink, soft, and flavorful. Again it was served with cold, mushy fries. They also serve prime ribs didn't get to try that one but it must have been good since my friend cleaned it up\n\nI like the ambiance if that's how Irish pubs are in Irish I'm cool with it. Love the live band playing Irish tune. I like how restaurant stay true to their culture and identity. \n\nPro:\nAmbiance\nFriendly waitress\nRuben sandwich was good a little much on butter but the meat was done well. Do order the ruben sandwich over fish and chips\n\nCon:\nFood takes  too long to get to our table\nMy fish and fries were not crunchy and fish has little flavor like it was thawed last night. With any seafood items it's best if it's caught in the morning and serve right away. Anything frozen or serve over a day old the freshness is compromised."
"1","Dr Schoenrock does good work, however the appointments could be better taken care of. For example, if you don't make your next appointment while you're there, they will automatically set you up for your next one without consulting you until they try to call you to reschedule or remind you TWO DAYS prior. That's very inefficient, imho. I've been going to him for years and am finally giving up on how they run that office. They'll call you at home, when they know you have a job. They'll continue to call your home and leave messages. They just have no common sense. I refuse to go back and would NOT recommend him to anyone. They have no idea how to take care of their clients. He doesn't do a good job at cleaning, especially if your appointment is in the afternoon on a Thursday or Friday. I always felt rushed when I was there. Here's your hat, what's your hurry.  Isn't that how the saying goes?\n\nEdited to update the inefficiency of whoever runs that office."
"1","Food was really bad last night, Tues. 4-15-14   The Worst salmon sandwich ever!  2 of us had it and we both said it was the worst salmon we ever ate. No taste at all, seemed something was wrong with it or frozen for 10 yrs. I could not eat it all.   Mac and cheese,  yuk!  chicken fingers, yuk.  French fries not even good.  Five people and no one liked their food.  Small side salad came with a ton of bacon bits, eggs,etc. which was not wanted.  Someone had tuna and oysters, I could not even think about eating that."
"1","Yelp 100 Challenge 14' * 24/100\n\nWhere do I even begin? \n\nTake this standpoint from a local who has tolerated the frequent 30-minute delays for about 5 years now. All because I somehow convinced myself - for some reason - that my long background with commuter trains, buses, trams and minibuses back in Hong Kong would help me get by without a car. Reality is, you cannot get by without a car in Vegas. RTC did it for me today, I wave my white flag and am just waiting till exams are over so that my license will finally get into the picture. \n\nToday, I left the Sahara West Library 15 minutes before closing to give myself ample waiting time before SX-B would arrive. 2 hours later, not a single bus arrived. Don't take my words with a grain of salt. I'm not even exaggerating. As 8pm hit, I began to suspect that something was amiss. Were the employees on strike? Did the buses break down? RTC phone line only ran till 6pm so that was not an option. Friends/family who had cars were not available to pick me up. Before I knew it, a whole sunset had just taken place before my eyes and the sky was already dark. What on earth was this supposed to be, a layover of some sort? Even airport waiting times were never as long. Just tragic. \n\nAnyway, what I did next was brisk walk all the way from the Grand Canyon stop to Fort Apache, hoping to try my luck on the SX-A (which meets with the SX-B at Fort Apache).There were people - good sign of safety - and lights. Almost 3 hours into my wait, guess which bus arrived - SX-B - the one I had waited for all afternoon! And the driver did not even knew what went on. I was outraged. To think how much time it would've taken to get home - 5 neighborhood blocks away - which would've been 10 minutes by car! I had 2 books checked out from the library, both of which I finished reading by the time the bus arrived. \n\nRTC gravely needs to improve their payment system as well, by establishing a tap card-ish service (we called them octopus cards in HK, clipper at the Bay). Buses run late sometimes because people take long paying $2/$5 in pennies and many times, the swipe-in day passes don't work once they are crumpled up a bit. There have been numerous instances where fights broke out and the drivers didn't mind having it going. \n\nRecently, RTC has tried to up its services by installing wi-fi within the bus. Perhaps it would be more useful to have that installed at the stops instead considering the delays and waiting. I understand that public transportation is not a big thing in this city but why don't we stop to think that maybe the reason people are so resistant to give up driving is because they have heard discouraging stories - turning the situation into a vicious cycle. Ever since I started college, I sought refuge in RTC to get me to school on time. However, after that one winter morning when the bus never arrived for me to catch a chemistry quiz (thankfully a friend swooped me to school just in time), I leave the house 2 hours before my first class just to make sure I am punctual. \n\nFor the sake of the people of Las Vegas, I hope RTC will be able to tackle the issues that have been surrounding the agency for awhile now and improve their efficiency. \n\nSorry guys, 2 stars."
"2","Came here with the gf when it was quiet and was able to get good service, so not too sure what it's like when it's busy.\n\nWe started with the crab & artichoke dip which seemed to only have a little crab, but lots of artichokes.  It was good and had a good texture, but you really don't taste the crab too much.\n\nWe both got the combo Pan Roast and it was good. Although they didn't give the option as to how spicy I wanted it like they do at the Palace Station.\n\nBoth items had plenty of crab, shrimp, and some lobster and were incredibly tasty.\n\nFinished with the bread pudding which was also rather tasty.\n\nI would come back, especially since the line for the Palace Station's Oyster Bar is quite long."
"2","Decent Hawaiian food on my side of town.  Love their chicken katsu curry!"
"2","This place was descent as well as the prices.  I don't recommend the lobster bisque...  The fried tilapia was great as well as the sirloin steak.  Great and friendless service.  Bellini's here are the bomb!!!"
"1","They called the cops on me saying I had taken something (which I didn't), had to deal with that stupid drama. Their clothes are sucky with only a few good items here and there. I'm never going back."
"2","Newcastle on tap, of course I'm there!  My father loves this place so it is always in the plan to have dinner there when he is here.  We always start with oysters on the half shell which are always good and hot wings which are pretty good too.  For dinner I always get the crab cakes and side salad.   The crabcakes are yummy!  The side salad is top notch as well.  My hubby loves there alfredo and the kids like the food a lot too.  We have tried just about everything and it's all good.  Love the Clam Bake and Ahi tacos.  If you are a seafood lover, try this and you will not be disappointed!\n\nGood sandwiches and steak and ribs....I just can't stop..they have it all and it's ALL GOOD!"
"2","Amy is such a great hair stylist. Love the way she does color and extensions are flawless if you are ready to go long give her a call. I have enjoyed Amy's hair care for 7 \nor 8 years. She is Amazing!!!"
"1","If I could give no stars that would describe this store. Manager was very rude order was not correct and tried to say that's what we ordered. I asked for my money back and to cancel the order and was told no refund. I did get my refund and promised I would never be back"
"2","Possibly some of the best enchiladas I've ever had. Too bad Cirque has a strict no food / no drink policy. Damnit.. The sauce was just rich with flavor and the food was hot and fresh. We just don't normally get that kind of Mexican food where I grew up. Oh well. Looks like we have to stop in again."
"2","I think besides there's just one other ramen place to compare this to in Vegas and I haven't been to the other one yet. Came here for a late lunch and waited for about 10 mins as the place is small. Not going to compare this to places in LA since I've had better. We ordered their fried rice with pork to start off and I'd have to say it's definitely one of the best I've had. Delicious and plenty of taste with this dish. I would have to order it again the next time I come.\n\nI ordered their Tonkotsu-Shoyu Ramen which means \""pork bone and special shoyu base\"" ramen. Bowl size and portion was just perfect but I could've easily ordered another set of ramen because I was that hungry that day but controlled myself. Soup based wise, it was kind of salty. Ramen though was perfect and the mix of chashu and egg was perfect since I usually have these at other ramen restaurants. \n\nIf you're in the mood for a good ramen place while you're in Vegas visiting, Monta Ramen is the place to check out. Though soup base can be a bit salty meaning it's probably because of too much MSG, taste wise of the noodles can't go wrong."
"2","My favorite airline of all time. I am never disappointed, and I will never stray to another airline because I sure do love Southwest. Not only are the flights easy to book, but there is always a deal. Not only is your luggage free to bring, but they don't lose your bags! Not only are there drinks on the plane, but the flight attendants love hooking you up if you're nice!\n\nOf course the MAIN reason I love Southwest airlines is because of their flight attendants. Have you ever YouTube'd all the hilarious videos of the flight attendants doing their announcements?? So funny!! These guys rock."
"1","meh. i've experienced better."
"1","The food is mediocre, the decor is a bit more modern than your typical joint. Hubby ordered the special (dac biet) for $7.25 and I ordered a large bowl of the raw beef with tendon also for $7.25. We also ordered the plain noodle with broth for $5.00, spring rolls and egg rolls for the children.The bowls came full of broth and tender meat, but a disportionate amount of soggy noodles. I told my server that hubby and my bowl did not have enough noodles and they said that's how it's served. So we each order another serving of noodles for $3.00. Spring rolls were puny...really puny for $5.00, about 30% smaller than what you would get in a typical food joint. The egg rolls were super greasy, so greasy I had to roll them into the napkins before I served them to my children. I asked for hot tea, the hot tea never came, but the ice water that I never ordered arrived. The bill came out to be $38 and some change with tip included. (You don't get a choice.) I voiced my disatisfaction with another server who I thought was a manager and then the owner. They just said sorry and did nothing to ameliorate the situation. Overall, the food is ok, but it's expensive considering Vegas is the most wasteful place on earth with all the buffets. If you're really craving for Pho, then it will meet your basic needs, but I would recommend you pass and just go to your local favorite joint."
